OA,ts006_0001
E00061487,7466.1
E00061488,4359.9
E00061489,3955.6
E00061490,6608.5
E00061504,7901.6
E00061821,1781.4
E00061822,6758
E00061823,1577.6
E00061824,6308.1
E00061825,2934.2
E00061830,3674.7
E00061820,600.8
E00061826,5017.5
E00061827,4688.5
E00061828,3624.3
E00061829,7925.2
E00061771,4427.2
E00061773,5222.2
E00061774,6117.6
E00061775,3631.6
E00061763,903.4
E00061764,5969.6
E00061766,5106.4
E00061767,3497.8
E00061770,4451.7
E00061881,3230.5
E00061888,2363.2
E00061889,3330.6
E00061893,7347.8
E00061887,4658.6
E00061890,7192.5
E00061891,4278
E00061892,4451
E00061882,6774.9
E00061894,6355.4
E00061895,4955.4
E00061896,5841.1
E00061897,8270.7
E00061883,6624.5
E00061884,3941
E00061885,4783.4
E00061886,3767.4
E00061758,4865.9
E00061759,4095.8
E00061760,3038.7
E00061761,1422.5
E00061762,2114.3
E00061757,7527.2
E00061765,5294.1
E00061768,6246.1
E00061769,7142.9
E00188222,992.3
E00188273,1505.5
E00061638,9569.7
E00061640,8127.8
E00061642,8729.8
E00188204,9585.8
E00188229,9317.5
E00061629,5334.4
E00061631,7865.5
E00061633,6162.5
E00061634,8361.6
E00061639,8650.6
E00061641,8526.9
E00061643,8289.2
E00061630,1136.5
E00174142,3920.2
E00174143,9776.5
E00174144,3285.9
E00174186,4332.9
E00174187,6685.1
E00188238,3981.4
E00188325,2503.6
E00061492,5687.1
E00061496,2268
E00061497,10787.4
E00061498,6776.5
E00061499,4854.9
E00061485,6817.3
E00061491,6264.6
E00061493,7396.3
E00061494,6611.6
E00061495,2867.7
E00061812,1773.2
E00061813,5584.4
E00061815,4751
E00174165,897.4
E00174166,5054.5
E00061811,5303.6
E00061814,8638
E00061816,4473.7
E00061817,4560.5
E00061818,6797.9
E00061819,6682.8
E00061855,7659
E00061867,7817.7
E00061868,9322.6
E00061869,6773.2
E00061870,5000
E00188232,4578.5
E00188303,3679.7
E00188328,2048.2
E00061462,486.2
E00061464,5847
E00061465,4913
E00061466,2441.5
E00061471,1505.1
E00061472,437.5
E00061473,3759.4
E00061474,5991.6
E00061467,6480.6
E00061468,6782.4
E00061469,5788.4
E00061470,4978.9
E00061475,3847.6
E00061552,5505.8
E00061553,6689.5
E00061560,5397.5
E00061562,3834.3
E00061563,5589
E00061613,4986
E00061614,5162.2
E00061615,3068.4
E00061616,1644.7
E00061628,5420.3
E00061777,9048.7
E00061779,9840.8
E00061783,4248.1
E00061785,10032.6
E00061793,6088
E00061776,2271.4
E00061778,2234.9
E00061791,4254
E00061792,7855.5
E00061794,6272.6
E00061781,6043
E00061782,2220.3
E00061784,5271
E00061786,4430.4
E00061780,2395.7
E00061787,3547.3
E00061788,1834.7
E00061789,11877.4
E00061790,2350
E00061549,3730.7
E00061550,2383.8
E00061554,3453.8
E00061556,3113
E00061561,3116
E00061548,4007
E00061551,4888.9
E00061555,2643.7
E00061557,8072.7
E00061558,3554.1
E00061559,3214.3
E00061564,3483.3
E00061565,5472.1
E00061568,3943.5
E00061572,2212.8
E00174162,1519.5
E00174164,1725.9
E00061566,6507.3
E00061569,5804.7
E00061570,3874.2
E00061571,3396.4
E00061574,6196.9
E00061461,1816.4
E00061476,4719.3
E00061477,4973.5
E00061479,6083.7
E00061483,3903.4
E00061463,5760.6
E00061478,7519.4
E00061480,3727.7
E00061481,2569.2
E00061482,8178.8
E00061484,4835.6
E00061646,5454.5
E00061647,4714.3
E00061649,4257.7
E00061661,5964.5
E00061663,6258.8
E00061664,4412.7
E00061645,4055.7
E00061653,2100.6
E00061654,3825.1
E00061660,921
E00061662,196.7
E00061644,3794.1
E00061656,4661.9
E00061657,5708.6
E00061658,1531.6
E00061659,5613.6
E00061573,4324.3
E00061575,5310.6
E00061576,5981
E00061577,4952.5
E00061578,3583.2
E00061617,5645.9
E00061618,2719.2
E00061619,9658.7
E00061620,5194.8
E00061621,9440
E00061625,14908.3
E00061622,1512.2
E00061623,4068.7
E00061624,3526.8
E00061626,3849.9
E00061627,2337.3
E00061648,3960.3
E00061650,1361.4
E00061651,250.2
E00061652,2800.7
E00061655,2249.6
E00061955,8744.2
E00061956,284.5
E00061958,10328.6
E00061967,10334.7
E00061971,9693
E00061957,6730.2
E00061959,2311.9
E00061965,490.7
E00061969,2037
E00188210,1176.1
E00188219,7014.2
E00188296,4450.6
E00188320,5251.4
E00188329,1369
E00061952,7816.1
E00061954,5638.1
E00061960,10420.6
E00061966,11898.7
E00061968,13000
E00061953,552.4
E00061961,13232.8
E00061962,6378
E00061964,323.1
E00061711,6772.9
E00061722,2161
E00061725,2470.4
E00061726,7025.3
E00061729,6085.3
E00061720,2500
E00061721,7155.7
E00061723,5839.8
E00061724,9490
E00061727,9281.8
E00061728,7359.6
E00061713,3830.9
E00061719,2737.3
E00061731,1822.6
E00165764,5581.4
E00165765,5952.4
E00061714,2531.2
E00061715,6588.2
E00061716,4632.2
E00061717,2254.1
E00061718,3690.8
E00061972,3914.8
E00061975,2000
E00061977,1188.4
E00061978,7011
E00061979,5241.2
E00061980,2349.8
E00061982,7683.7
E00061983,5152.6
E00061985,5793.1
E00061987,3538.6
E00061988,1624.6
E00061981,6514.9
E00165749,3641
E00165750,3785.4
E00165751,3345.6
E00165752,6363.6
E00174155,7260.9
E00174156,6212.8
E00174159,8728.8
E00061936,2947.2
E00061937,7500
E00061938,316.9
E00061943,5145.1
E00061950,7809.9
E00061951,2893.2
E00165747,7963
E00165748,544.5
E00061934,5824.8
E00061941,1032
E00061942,1887.3
E00061945,6770
E00061946,7259.1
E00061939,2609.2
E00061944,3935.2
E00061947,1039.1
E00061948,2369.4
E00061949,2513.4
E00061529,222.8
E00061530,5407.4
E00061533,5092.8
E00061534,4118.5
E00061538,313.4
E00061522,5410.1
E00061532,1525.6
E00061535,2934.9
E00061536,2057.4
E00061537,1640.8
E00061539,3487.2
E00061526,2988.8
E00061531,4558.6
E00061545,4137.4
E00061547,2868.1
E00174163,3636.4
E00188261,780.3
E00188295,3284.7
E00061523,5854.9
E00061525,4454.5
E00061528,3865
E00061540,2071.3
E00061546,6101.1
E00061527,5224.4
E00061541,602.1
E00061542,577.9
E00061543,5434.8
E00061544,4005.5
E00061876,2005.6
E00061878,7055.2
E00061879,4626.6
E00061880,620.5
E00061666,4520.2
E00061669,5627.1
E00061678,3109.4
E00061706,4983.7
E00061670,4111.3
E00061675,5301.6
E00061681,7588.8
E00061683,4762.9
E00061687,5490.2
E00061665,68.6
E00061693,3777.6
E00061699,1365.1
E00188255,1022.9
E00188294,54.3
E00061677,2101.9
E00061700,2024.4
E00061701,5784.3
E00061704,3369.6
E00061668,2709.5
E00061679,5355.5
E00061703,2616.7
E00061705,5628.2
E00061707,701.1
E00061708,811.1
E00174174,445.2
E00188183,1136.3
E00188256,31.6
E00188311,1194
E00188330,523.1
E00062018,1843.9
E00062020,2708
E00062028,4135
E00062041,1408.7
E00062025,1378
E00062026,1666.7
E00062039,2714.6
E00062040,2882.1
E00062042,1465.2
E00062021,3221.6
E00062024,1790
E00062027,4231.5
E00062030,5537
E00062031,2551.3
E00062032,6599.6
E00062017,481.7
E00062019,3160.3
E00062022,1495.1
E00062023,5444.6
E00062015,4690.6
E00062029,4542.2
E00062033,2997.3
E00062035,1780.5
E00062016,3104.5
E00062034,4932.7
E00062037,5018.2
E00062038,4755.5
E00188214,4517
E00188248,637.3
E00188257,345.1
E00061859,2469.1
E00061860,31025.6
E00061863,12500
E00061864,2593.3
E00061865,12705.2
E00061866,9591.3
E00061852,10434.8
E00061854,1242.2
E00061856,1378.9
E00061858,5075.5
E00188171,1118.9
E00188230,2389.8
E00188197,1694.8
E00188205,841.5
E00188267,744.1
E00188276,351.3
E00188306,1791.2
E00188327,1302.7
E00061831,5546.9
E00061838,9464.3
E00061841,6206.9
E00061843,1009.3
E00174150,7339.8
E00061832,10411
E00061846,10789.5
E00061847,5590.4
E00061850,17764.7
E00174136,1342.1
E00174148,7062
E00188279,6589.1
E00188291,10436
E00061842,6055.9
E00061844,20416.7
E00061845,19571
E00061848,9888.9
E00061849,7511.3
E00061834,5813.4
E00174153,3617.4
E00188189,611
E00188223,5448.7
E00188233,7268.2
E00188314,2337
E00061833,11096.9
E00061851,10000
E00174149,946.7
E00174152,444.4
E00174160,155.9
E00061671,3969
E00061682,1206.8
E00061684,7223.3
E00061685,4805.7
E00061688,6528.3
E00174137,3538.5
E00174139,7577.8
E00174168,7306.5
E00174170,8711.9
E00174178,7104.2
E00188180,6596.3
E00188198,7303
E00174172,7619
E00174177,7624.8
E00174179,3383.9
E00174181,7078.2
E00174182,2683.9
E00188212,5553.7
E00188259,7007.3
E00188262,5188.4
E00188285,8488.1
E00188323,6175.4
E00061673,4878.6
E00061691,6565.3
E00061694,6187.9
E00174141,2179.6
E00174189,1965.4
E00061689,5066.5
E00061690,6862.3
E00061692,7227.7
E00061696,6325.3
E00061674,4040.7
E00061676,3693.7
E00061695,3337.5
E00061697,2397.1
E00061698,4396.6
E00174140,5339.5
E00174169,8236.6
E00174175,7686.4
E00174176,1716.8
E00174180,2426.7
E00061686,2431.9
E00174183,3336.5
E00188187,5168.3
E00188264,6539.5
E00188272,607.6
E00188287,4253.3
E00062207,31.9
E00062208,124.7
E00062209,586.7
E00062210,30.4
E00062211,26.3
E00062212,11.7
E00174202,138.8
E00174206,790.4
E00174208,24.7
E00062202,768.8
E00062203,755.7
E00062204,1899.3
E00062205,3078.7
E00062206,3321.3
E00062379,43
E00062380,15.1
E00062381,16.5
E00062382,14.4
E00062383,15.8
E00062384,457.8
E00062385,43.4
E00062386,49.7
E00174203,1438.9
E00174204,3851.4
E00174205,356.5
E00174207,8921.3
E00174210,5706.9
E00062133,325.7
E00062134,5144.7
E00062136,6527.8
E00174209,1292.3
E00174212,363.6
E00062138,7707.2
E00062139,6241.9
E00062143,1180.2
E00062148,6940.3
E00062152,1684.7
E00062140,6144.3
E00062149,5774
E00062150,5489.7
E00062151,9658.4
E00062153,5903.6
E00062141,6252.7
E00062142,2845.2
E00062146,11560.3
E00062147,4813.8
E00062144,6352.7
E00062145,6690.3
E00062154,5281.2
E00062155,7443
E00062156,632.8
E00062171,6920.8
E00062174,4717.3
E00062175,8328.4
E00062176,6578.9
E00062177,10264.2
E00062179,3234.5
E00062172,4734.9
E00062173,922
E00062178,2926.8
E00062180,2608.7
E00062181,6035.9
E00062182,4116.8
E00062183,4345.3
E00062185,3990.8
E00062196,3025.5
E00062200,4057.5
E00062184,5310.7
E00062186,13128
E00062197,4405.1
E00062198,2960.2
E00062297,13891.6
E00062299,11541.4
E00062302,2304.9
E00062303,1767.4
E00062304,8170.7
E00062306,4298.4
E00062287,6000
E00062290,4148.6
E00062293,5392.7
E00062301,7741.9
E00062305,2940.1
E00062307,5345.2
E00062286,4580.8
E00062291,6330.3
E00062292,4188.6
E00062294,5881.1
E00062308,3748.1
E00062288,1920.4
E00062289,2210.6
E00062295,14492.8
E00062296,11794.9
E00062298,12125.6
E00062300,5520
E00062157,4257.7
E00062158,3983.9
E00062167,2958.2
E00062169,2475
E00062170,2944
E00062159,838.1
E00062160,5185.2
E00062166,3660.4
E00062168,2571.2
E00062187,5437.1
E00062188,6286.9
E00062189,4974.2
E00062190,6869.6
E00062199,5553.2
E00062191,5433.1
E00062192,5850.4
E00062193,2025
E00062194,4006
E00062195,5523
E00062072,5752.6
E00062073,4795.9
E00062076,5932.6
E00062081,4669.1
E00062082,4612.9
E00062071,5724.3
E00062074,4055.9
E00062077,4893
E00062080,6046
E00062084,5940.4
E00062085,6786.6
E00062086,6290.3
E00062075,5977.8
E00062078,5393.9
E00062079,5551.3
E00062083,4075.1
E00062087,4927.1
E00062088,6290.7
E00062095,7021.7
E00062096,8232.4
E00062098,2857.1
E00062100,8607
E00062090,5727.6
E00062091,3076.9
E00062093,3017.1
E00062094,2607.6
E00062101,4989.1
E00062089,4636.7
E00062092,2430
E00062097,8463.5
E00062099,6213.6
E00062102,6492.9
E00062057,2309.3
E00062060,4330.7
E00062062,9047.6
E00062064,8489.9
E00062065,4000
E00188177,711.9
E00188298,5641
E00062161,6065.6
E00062162,5164.8
E00062163,2441.1
E00062164,6074.6
E00062165,2209.6
E00062251,1851.2
E00062255,5242.2
E00062260,1251.2
E00188181,642.7
E00188188,7142.9
E00188207,4325.3
E00188284,8571.4
E00188290,9015.2
E00188297,2511.3
E00188322,3892.9
E00062250,6907.9
E00188184,3686.7
E00188192,2647.3
E00188242,241
E00188315,4658.9
E00062252,6235.6
E00062253,3236.6
E00062256,6227.7
E00062257,4955.4
E00062258,8312.5
E00062104,4818.6
E00062106,2781.9
E00062107,6792.8
E00062109,2908.6
E00062110,5542.9
E00062346,4396.7
E00062347,1517
E00062349,4117.6
E00062350,3490.9
E00062352,4834.1
E00062357,2104.6
E00062105,6576.8
E00062108,3489.1
E00062111,5259.2
E00062114,4405
E00062103,6225
E00062112,3593.1
E00062113,7080
E00062213,2785.8
E00062214,1640.7
E00062215,2112.5
E00062216,877.1
E00062218,2285.1
E00062219,1124.6
E00062217,2408.8
E00062220,3009.3
E00062221,2009.8
E00062222,4858.1
E00062223,2241.2
E00062224,3272.7
E00062274,5590.7
E00062277,6277.1
E00062279,2742.4
E00062281,2833.9
E00062283,6194.7
E00062285,4100.5
E00062273,5068.3
E00062275,4216.4
E00062276,3548.9
E00062278,3966.7
E00062280,1461.4
E00062282,5364.6
E00062284,4458.8
E00062348,432.3
E00062351,682.2
E00062353,1806.5
E00062354,4694.2
E00062355,4588.2
E00062356,463.1
E00062046,2325.6
E00062047,10234.1
E00062048,8082.2
E00062055,7644.9
E00062056,6970.8
E00062043,4653.3
E00062044,9566.9
E00062053,10285.7
E00062054,14415.6
E00062045,5414
E00062049,5934.1
E00062050,4760.2
E00062051,6885.6
E00062052,3303.5
E00062237,5629.7
E00062240,6131.8
E00062243,3543.4
E00062245,9896.9
E00062247,10400
E00174191,10434.8
E00174194,3921
E00188172,4689.8
E00062238,5800.5
E00062239,4166.7
E00062241,6979.2
E00062242,7355.8
E00062244,9660.1
E00062246,8994.7
E00062116,2847.1
E00062119,4607.5
E00062128,5526.3
E00062129,3709.7
E00062131,4903.3
E00062117,942.7
E00062125,9120.5
E00062126,4391.9
E00062127,4251.4
E00062132,3258.4
E00174197,7832.2
E00174198,4088.3
E00174199,2124.2
E00174200,8641.5
E00062115,1746.4
E00062120,4979.6
E00062121,6950.7
E00062122,5256
E00062123,4660.3
E00062124,6239.7
E00174195,5764.9
E00174196,10271.1
E00174211,793.7
E00062325,11835.7
E00062326,2713.3
E00062328,7268
E00062339,2060.4
E00062341,5332.2
E00062340,5192.7
E00062342,10928.3
E00062343,5805
E00062344,2796.5
E00062345,8028.6
E00062329,2123
E00062330,7762
E00062331,2969.3
E00062332,1351.6
E00062333,2568.8
E00062335,7251.3
E00062327,6308.3
E00062334,5804
E00062336,8972.4
E00062337,8457.7
E00062338,5364.8
E00062228,2839.5
E00062230,6267.2
E00062232,709.2
E00062234,2370.7
E00062236,45.4
E00188244,32
E00188310,870.3
E00062225,183.2
E00062227,864.7
E00062229,1967.7
E00062231,1732.3
E00062233,498.9
E00062235,4753.2
E00062261,71.2
E00062266,2918.5
E00062272,4190.9
E00188186,7604.8
E00188228,1780
E00062265,98.7
E00062268,777.4
E00062269,946.6
E00188216,85.3
E00188308,379.7
E00062262,987.4
E00062263,4604.9
E00062270,533.7
E00174201,2680.6
E00188174,4919.1
E00188217,4213.8
E00062313,10341.9
E00062314,10193.8
E00062316,13642.4
E00062317,7138
E00062318,14260.4
E00062323,16277.8
E00062311,9408.3
E00062312,5390.9
E00062315,6814.5
E00062321,16828
E00062324,3168.6
E00062309,7028.3
E00062310,4381.4
E00062319,1818.2
E00062320,9777.8
E00062322,12281.3
E00062358,4959.5
E00062363,14822.7
E00062364,11966.3
E00062366,13750
E00062368,12067.3
E00062359,13189.2
E00062365,8651.3
E00062367,11682.7
E00062369,11245
E00062371,6034
E00062362,8521.1
E00062372,4902.7
E00062375,9953.5
E00062376,10450
E00062377,9459.5
E00062378,4875.2
E00062360,7146.7
E00062361,8448.3
E00062370,6528.5
E00062373,3380.1
E00062374,4812.2
E00062058,689.1
E00062059,5634.3
E00062061,823.1
E00062066,1675.5
E00062067,7220.6
E00062068,8717.1
E00062069,4758.2
E00062070,5113.6
E00104576,211.3
E00104577,1910.1
E00104578,2458.8
E00104584,5241.8
E00104579,3858.4
E00104580,5979.4
E00104581,2208.4
E00104582,3923.7
E00104583,3104
E00104628,6464.2
E00104630,6950.4
E00104632,436
E00104634,124.1
E00183223,122.1
E00104626,4757.3
E00104627,7188.3
E00104629,5510.5
E00104633,2124
E00104635,1280.5
E00104540,1612.2
E00104541,3490.4
E00104542,4081.2
E00104543,1501
E00104544,85.1
E00104545,264.8
E00104586,7184.2
E00104587,5261.8
E00104588,755.5
E00104593,11843.1
E00104594,1562.2
E00104602,7164.8
E00104589,4972.8
E00104592,4529.1
E00104595,1289.7
E00104596,585.2
E00104597,2970.3
E00104598,10536.6
E00104585,440.9
E00104590,6005.2
E00104591,3554.7
E00104600,395.5
E00104601,10037.9
E00104603,1102.2
E00183226,2758
E00183252,4223.5
E00183293,483.9
E00104486,7166.2
E00104488,4059.9
E00104492,8739.5
E00104496,2095.9
E00104498,5479.7
E00104499,6753.2
E00104484,4790.9
E00104489,2177.2
E00104490,3411.2
E00104494,2427.2
E00104495,3265.1
E00104485,3983.4
E00104487,1270.9
E00104491,3106.5
E00104493,3524.7
E00104497,5611.5
E00104572,3290.1
E00104573,2641.9
E00104574,114.3
E00183244,1865.9
E00183300,4955.3
E00183303,2847.3
E00104567,1032.6
E00104568,4159.9
E00104569,839.4
E00104570,233.2
E00104575,3896.1
E00104463,3151.6
E00104464,7028.3
E00104465,5405.4
E00104468,8140.9
E00104470,3598.9
E00104462,2234.7
E00104466,3710.5
E00104467,6939.8
E00104469,6625.4
E00104471,4698.5
E00104500,8829.4
E00104502,4214.5
E00104503,6495.7
E00104508,6923.1
E00104509,7521.4
E00104510,8770.8
E00104511,8408.3
E00104512,1441.9
E00104513,3918.9
E00104515,1676.4
E00104519,1700.6
E00104523,2994.3
E00104514,6925.2
E00104516,4750
E00104517,4578.8
E00104518,3537.3
E00104520,3780.2
E00104521,2356.8
E00104522,3070.2
E00104604,7011.1
E00104605,2396.2
E00104606,715.5
E00104607,175.9
E00104608,1349.7
E00104473,8686.1
E00104475,6848.1
E00104478,7547.2
E00104479,5309.1
E00104481,4724
E00104483,11497.3
E00104472,350.3
E00104474,625.6
E00104476,915.5
E00104477,1323
E00104480,2602.9
E00104482,5141.7
E00104501,5184.4
E00104504,5426.9
E00104505,4898.3
E00104506,2881.7
E00104507,1774.3
E00104528,5182.1
E00104532,3909.1
E00104533,5409.6
E00104534,4651.5
E00104539,4670.8
E00104527,3061.9
E00104529,5906.4
E00104535,5339
E00104536,5107.4
E00104537,3275.6
E00104538,5520
E00104456,2374.2
E00104457,625.3
E00104460,124.4
E00104461,11318.7
E00104453,1231.7
E00104454,3641.7
E00104455,88
E00104458,6129.8
E00104459,2692.7
E00104552,1092.2
E00104555,309.5
E00104563,4283.4
E00104566,5102.4
E00171848,279.5
E00171850,399.6
E00104554,352.8
E00104559,2731.3
E00104560,4801.4
E00104562,5991.3
E00104564,6414.6
E00104553,3352.9
E00104556,3955.9
E00104557,97.3
E00104558,4548.2
E00104561,1976.4
E00104524,267.8
E00104525,1855.6
E00104526,49.1
E00104530,171.9
E00104531,503.5
E00104546,188.9
E00104547,787.3
E00104548,3369
E00104549,1044.1
E00104550,1009.1
E00104551,72.1
E00104609,1593.4
E00104611,2912.3
E00104613,789
E00104621,4651.7
E00104624,2268
E00104612,212.7
E00104614,736.9
E00104615,8567.9
E00104616,4049
E00104623,3013.3
E00104610,3811.1
E00104617,4442.2
E00104618,5811.8
E00104619,5989.4
E00104620,807
E00104622,6828.5
E00104693,2701.1
E00104694,11358.5
E00104698,57.5
E00104703,521.8
E00104704,5112.9
E00104689,1351.1
E00104691,5011.9
E00104696,233.4
E00104700,2953.9
E00104702,3257
E00104690,5206.6
E00104692,1310
E00104695,6000
E00104697,3837.5
E00104699,5363.1
E00104701,627.4
E00104795,719.2
E00104796,4316.4
E00104797,4670.4
E00104798,1669.9
E00104800,4729.7
E00104914,71.4
E00104916,7112.2
E00104920,778.5
E00104927,401.4
E00104928,891.2
E00104653,3321.6
E00104654,5361.3
E00104656,5922
E00104659,5074.3
E00104666,4201.2
E00104661,2665
E00104662,2741.1
E00104663,4398.9
E00104664,2508.2
E00104665,2221.6
E00104652,5985.3
E00104655,3393.1
E00104657,4575.5
E00104658,5568.2
E00183267,4126.5
E00183276,2263.5
E00104801,3183.1
E00104805,58
E00104807,1355.6
E00104813,369.6
E00171811,689.9
E00171813,1978
E00104802,132.9
E00104803,798.1
E00104812,611.9
E00104814,508.4
E00104815,1737.6
E00104804,1569.3
E00104806,156.8
E00104808,108.7
E00104809,449
E00104810,3268.4
E00104833,2125.2
E00104835,6253.7
E00104839,968.2
E00104840,6170.2
E00104847,1423
E00104834,2550.1
E00104843,3919.9
E00104844,7535.5
E00104845,2505.8
E00104846,5956
E00104836,77.3
E00104837,1530
E00104838,4509.8
E00104841,278.1
E00104842,1340.8
E00104848,2459.9
E00104902,1310.1
E00104904,2640.4
E00104905,5215.5
E00104906,232.1
E00104907,5212.4
E00104909,3023
E00104921,2051.5
E00104922,3766.6
E00104923,2225
E00104924,769.2
E00104925,1445.4
E00104636,5371.9
E00104637,2690.4
E00104638,7305.4
E00104639,1489.7
E00104645,2720.9
E00104650,3833.6
E00104712,2533.3
E00104716,2232.4
E00104718,4677.2
E00104719,2982.3
E00104720,5377
E00104711,1337.5
E00104713,282.8
E00104714,7947.9
E00104715,243.6
E00104717,1054.7
E00104791,2623.9
E00104792,515.3
E00104793,74.8
E00104794,1098.5
E00104799,2783.1
E00104915,174
E00104917,1710.7
E00104918,2403.3
E00104919,705.4
E00104926,719.1
E00104768,3177.7
E00104769,4739.9
E00104770,2545.5
E00104771,6399
E00104772,5571.4
E00104773,7134.8
E00104760,6735.8
E00104761,5339
E00104774,3433.4
E00183227,1579.2
E00183232,1840.4
E00183242,581
E00183255,2133.1
E00183301,1489.7
E00104763,3499.2
E00104764,2105.3
E00104765,3381.7
E00104766,5024.7
E00104767,185
E00104896,5346.2
E00104897,2254.5
E00104899,3509.4
E00104900,3515.4
E00104901,3838.6
E00104912,6433.9
E00104898,5726.6
E00104903,1526.5
E00104908,4485.7
E00104910,3277.8
E00104911,6107.9
E00104913,6155.7
E00104642,4854.2
E00104644,5502.8
E00104649,1052.4
E00104651,1781.3
E00183260,2242.1
E00183263,3413.9
E00104641,3541.7
E00104643,936.9
E00104646,1511.3
E00104647,3610.8
E00104648,215.3
E00104880,1147.6
E00104881,6497.2
E00104882,5974
E00104883,7894.7
E00104889,2346.9
E00104895,249.4
E00104884,6596.3
E00104886,9641.4
E00104887,7378.6
E00104888,10465.1
E00104891,6411.8
E00104885,173.4
E00104890,4592.8
E00104892,6779
E00104893,2988.7
E00104894,154.9
E00104667,2880.1
E00104669,2230.2
E00104676,6507.9
E00104678,2385.6
E00104680,1444.7
E00104682,12274.9
E00104721,6574.1
E00104722,4315.5
E00104723,2580.3
E00104725,3667.5
E00171817,5042.7
E00171819,7109.6
E00171833,1910.5
E00104726,1401.3
E00104731,6087.9
E00104739,1811.2
E00171808,9429.7
E00171809,3878.4
E00183239,3186.4
E00183265,6452.4
E00104736,660.9
E00104737,3399.5
E00104738,2340.1
E00104740,6666.7
E00104741,7225
E00104727,2047.1
E00104729,4129.7
E00104732,9041.5
E00104733,4159.5
E00104734,5098.5
E00104735,2962.4
E00104866,2245.2
E00104867,3198.9
E00104868,796.2
E00104869,151
E00104876,4832.8
E00104879,425
E00104775,6455.1
E00104778,1649.1
E00104787,3987.3
E00104790,7315.9
E00171820,1315.9
E00171830,4836.2
E00171844,6558.9
E00104776,4500
E00104777,1388.9
E00104779,4719.8
